datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,bbp,o2_c,chla_adj,poc,cphyto
2020-03-14 07:03:48,55.9914,-37.6026,206.0,4.36,34.807,-0.00366104041631,0.30972,1.86775,0.00441911841073,1.7,0.05,27.5984263064,0.000478816210927,11.0243461211,0.125310344828,2.56062782345,8.51315543429
2020-03-14 07:03:48,55.9914,-37.6026,208.0,4.355,34.807,-0.00366104041711,0.30082,1.84365,0.00488233836992,1.7,0.04,27.5989844742,0.000448770399073,11.0240682424,0.121474137931,1.49634507598,8.01597586511
2020-03-14 07:03:48,55.9914,-37.6026,210.0,4.344,34.806,-0.00366104041897,0.28836,1.8316,0.00488233836992,1.7,0.04,27.5993959536,0.000428726705476,11.0149029982,0.116103448276,0.786357361367,7.68430518182
2020-03-14 07:03:48,55.9914,-37.6026,212.0,4.342,34.805,-0.00366104041937,0.2937,1.86775,0.00488233836992,1.7,0.06,27.5988345912,0.0005413582554,11.009990894,0.118405172414,4.77599212278,9.54806262463
2020-03-14 07:03:48,55.9914,-37.6026,214.0,4.341,34.805,-0.00366104041951,0.2848,1.84365,0.00534555832912,1.7,0.05,27.5989598365,0.00046126163445,11.0079657699,0.114568965517,1.93880961551,8.2226731264
2020-03-14 07:03:48,55.9914,-37.6026,216.0,4.336,34.805,-0.00366104042053,0.27412,1.8557,0.00488233836992,1.7,0.05,27.5995167497,0.000456245357775,10.9943841292,0.109965517241,1.7611230631,8.13966687286
2020-03-14 07:03:48,55.9914,-37.6026,218.0,4.329,34.805,-0.00366104042148,0.26878,1.86775,0.00441911841073,1.7,0.04,27.6002889855,0.00044371606528,10.9921686436,0.107663793103,1.31731046436,7.93233986585
2020-03-14 07:03:48,55.9914,-37.6026,220.0,4.329,34.804,-0.00366104042149,0.27056,1.84365,0.00488233836992,1.7,0.06,27.5995115816,0.000466245395238,10.9905073838,0.108431034483,2.11534439013,8.30514132707
2020-03-14 07:03:48,55.9914,-37.6026,222.0,4.332,34.805,-0.00366104042096,0.2759,1.8557,0.00488233836992,1.7,0.05,27.6000000368,0.000433710470114,10.9855254254,0.110732758621,0.962892272393,7.76677344621
2020-03-14 07:03:48,55.9914,-37.6026,224.0,4.333,34.805,-0.0036610404208,0.27412,1.8557,0.00488233836992,1.7,0.05,27.599909473,0.000466250954365,10.9835887347,0.109965517241,2.11554130553,8.30523331608
2020-03-14 07:03:48,55.9914,-37.6026,226.0,4.335,34.805,-0.00366104042056,0.27946,1.8557,0.00534555832912,1.7,0.05,27.5997110491,0.000491284648602,10.9810993102,0.112267241379,3.00228482277,8.71947545326
